ID,SMILES_chiral,SMILES_no_chiral,Target_1,pIC50_1,Target_category,Dataset,pEC50,Target_2,pIC50_2
CHEMBL3946651,Clc1c(F)ccc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c1,Clc1c(F)ccc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c1,Diacylglycerol acyltransferase (DGAT),7.4621811,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3913931,FC(F)(F)Oc1cc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(OC)cc1,FC(F)(F)Oc1cc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(OC)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3893192,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccc(C(C)C)cc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccc(C(C)C)cc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3929522,Fc1ccc(C(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)(C)C)cc1,Fc1ccc(C(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)(C)C)cc1,Diacylglycerol acyltransferase (DGAT),8.3979397,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3957095,Fc1c(C2(NC(=O)c3nc4n(c3)C=C(c3ccc(C5CCC(CC(=O)O)CC5)cc3)C=C4)CC2)cc(F)cc1,Fc1c(C2(NC(=O)c3nc4n(c3)C=C(c3ccc(C5CCC(CC(=O)O)CC5)cc3)C=C4)CC2)cc(F)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3924760,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C)ccc1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C)ccc1,Diacylglycerol acyltransferase (DGAT),7.8961964,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3951829,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5cc(OC)c(OC)cc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5cc(OC)c(OC)cc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3915108,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NC(C)c5ccccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NC(C)c5ccccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.4168015,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3918850,Fc1ccc(Oc2ccc(CNC(=O)c3nc4n(c3)C=C(c3ccc(C5CCC(CC(=O)O)CC5)cc3)C=C4)cc2)cc1,Fc1ccc(Oc2ccc(CNC(=O)c3nc4n(c3)C=C(c3ccc(C5CCC(CC(=O)O)CC5)cc3)C=C4)cc2)cc1,Diacylglycerol acyltransferase (DGAT),7.7746906,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3949646,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5cc6OCCCOc6cc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5cc6OCCCOc6cc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.5301781,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3925063,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)ccc1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3944787,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(Cl)ccc1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(Cl)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3913331,Fc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)ccc1,Fc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)ccc1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3935847,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C(F)(F)F)ccc1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C(F)(F)F)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3907882,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.3010302,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3931131,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(C)cccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(C)cccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),9,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3906663,FC(F)(F)c1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)ccc(F)c1,FC(F)(F)c1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)ccc(F)c1,Diacylglycerol acyltransferase (DGAT),6.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3961251,FC(F)(F)c1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cccc1,FC(F)(F)c1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cccc1,Diacylglycerol acyltransferase (DGAT),6.8239088,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3906146,Fc1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cccc1,Fc1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cccc1,Diacylglycerol acyltransferase (DGAT),6.6989698,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3952318,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(OC)cccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(OC)cccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3921111,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(C)cccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(C)cccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3975722,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(C)cccc5C)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)Nc5c(C)cccc5C)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),6.6989698,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3904934,Fc1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cc(F)cc1,Fc1c(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cc(F)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3987192,Fc1c(F)cc(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cc1F,Fc1c(F)cc(NC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)cc1F,Diacylglycerol acyltransferase (DGAT),9,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3938680,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(OC)cccc5)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(OC)cccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3931946,Clc1cc(F)c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)c1,Clc1cc(F)c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(F)c1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3959437,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C)cc(Cl)c1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(CC(=O)O)CC4)cc2)C=C3)c(C)cc(Cl)c1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3982441,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(C)cc(C)cc5C)c4)C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5c(C)cc(C)cc5C)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3899459,O=C(O)CC1CCC(c2ccc(C3=Cn4nc(C(=O)NCc5ccc(C)cc5)nc4C=C3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C3=Cn4nc(C(=O)NCc5ccc(C)cc5)nc4C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.3010302,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3910570,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(C(C)(C)C)cc5)n4)C=3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(C(C)(C)C)cc5)n4)C=3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),9,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3890924,Clc1cc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,Clc1cc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3960357,Clc1c(OC(F)(F)F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Clc1c(OC(F)(F)F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Diacylglycerol acyltransferase (DGAT),6.6478176,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3889645,Clc1c(F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Clc1c(F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3954376,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,Diacylglycerol acyltransferase (DGAT),7.3010302,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3895120,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)cc1,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)cc1,Diacylglycerol acyltransferase (DGAT),7.3010302,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3959678,FC(F)(F)Oc1cc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,FC(F)(F)Oc1cc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3932164,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(C(C)C)cc5)n4)C=3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(C(C)C)cc5)n4)C=3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3970724,Fc1c(C2(NC(=O)c3nc4SC(c5ccc(C6CCC(CC(=O)O)CC6)cc5)=Cn4c3)CC2)cc(F)cc1,Fc1c(C2(NC(=O)c3nc4SC(c5ccc(C6CCC(CC(=O)O)CC6)cc5)=Cn4c3)CC2)cc(F)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3944627,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(OC)cc1,FC(F)(F)Oc1cc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(OC)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3979987,FC(F)(F)Oc1ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)cc1,FC(F)(F)Oc1ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3951034,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(OC)cc5)n4)C=3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5ccc(OC)cc5)n4)C=3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3894416,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5cc6OCOc6cc5)n4)C=3)cc2)CC1,O=C(O)CC1CCC(c2ccc(C=3Sc4n(cc(C(=O)NCc5cc6OCOc6cc5)n4)C=3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),7,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3953719,FC(F)(F)Oc1c(F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,FC(F)(F)Oc1c(F)ccc(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3986701,Clc1c(F)ccc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Clc1c(F)ccc(NC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3916966,Clc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(Cl)ccc1,Clc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(Cl)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3943944,Clc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)ccc1,Clc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)ccc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3970069,Fc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)ccc1,Fc1c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)ccc1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3946463,Clc1cc(F)c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)c1,Clc1cc(F)c(CNC(=O)c2nc3SC(c4ccc(C5CCC(CC(=O)O)CC5)cc4)=Cn3c2)c(F)c1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3958979,O=C(O)C(C)(C)C1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccccc5)c4)C=C3)cc2)CC1,O=C(O)C(C)(C)C1CCC(c2ccc(C3=Cn4c(nc(C(=O)NCc5ccccc5)c4)C=C3)cc2)CC1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3955659,FC(F)(F)Oc1ccc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(C(C(=O)O)(C)C)CC4)cc2)C=C3)cc1,FC(F)(F)Oc1ccc(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(C(C(=O)O)(C)C)CC4)cc2)C=C3)cc1,Diacylglycerol acyltransferase (DGAT),8,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3890019,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(C(C(=O)O)(C)C)CC4)cc2)C=C3)c(C)ccc1,Clc1c(CNC(=O)c2nc3n(c2)C=C(c2ccc(C4CCC(C(C(=O)O)(C)C)CC4)cc2)C=C3)c(C)ccc1,Diacylglycerol acyltransferase (DGAT),7.6020598,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3901785,O=[N+]([O-])c1c(NCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),8.754487,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3924320,O=[N+]([O-])c1c(NCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),8.9788103,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3896316,O=[N+]([O-])c1c(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),9.2676058,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3785201,O=[N+]([O-])c1c(NCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),9.3372421,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3930993,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),8.6401644,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3786507,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),8.4828043,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3987169,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,O=[N+]([O-])c1c(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)ccc([N+](=O)[O-])c1,Diacylglycerol acyltransferase (DGAT),7.4282913,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3904903,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COC)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COC)c1,Diacylglycerol acyltransferase (DGAT),7.5157003,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3975698,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOC)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOC)c1,Diacylglycerol acyltransferase (DGAT),7.3893399,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL1234976,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOC)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOC)c1,Diacylglycerol acyltransferase (DGAT),7.5199928,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3967216,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCOC)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCOC)c1,Diacylglycerol acyltransferase (DGAT),6.8827286,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3890469,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c1,Diacylglycerol acyltransferase (DGAT),6.7819901,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3959542,O=[N+]([O-])c1c(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)cccc1,O=[N+]([O-])c1c(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)cccc1,Diacylglycerol acyltransferase (DGAT),8.7495804,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3921693,O=[N+]([O-])c1ccc(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)cc1,O=[N+]([O-])c1ccc(NCCOCCOCc2nnn(CCCCC(NC(=O)NC(C(=O)O)CCC(=O)O)C(=O)O)c2)cc1,Diacylglycerol acyltransferase (DGAT),8.8664608,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3897166,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCNc2ccccc2)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCNc2ccccc2)c1,Diacylglycerol acyltransferase (DGAT),7.779892,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
CHEMBL3976145,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCNc2ccc(OC)cc2)c1,O=C(NC(C(=O)O)CCC(=O)O)NC(C(=O)O)CCCCn1nnc(COCCOCCNc2ccc(OC)cc2)c1,Diacylglycerol acyltransferase (DGAT),7.6595559,Diacylglycerol acyltransferase (DGAT),ChEMBL,,,
